SEI	1279042
SHO	1278114
RDS	1277587
ABB	1275914
IDX	1272392
AEC	1271838
GBR	1270719
KOI	1270462
CBA	1270193
OTH	1267942
VNU	1266812
IVA	1264734
SAU	1263695
NDS	1262478
DBM	1262425
SSW	1262203
POV	1259520
IFC	1259499
PCP	1259132
RHO	1258046
DAV	1256877
BCC	1256239
VEN	1256056
ECB	1256010
UGH	1255553
NLM	1254807
FLO	1253201
BCS	1249837
ICU	1249209
VEG	1249104
GRP	1246412
EDP	1245975
SCS	1245524
DUR	1245154
DOH	1244449
DMR	1242805
SVS	1241680
ICD	1241343
FMT	1237140
NYS	1236130
CRA	1235909
SLY	1235755
WTC	1235406
VBA	1231870
SCP	1229601
HST	1229552
FEY	1228854
CMT	1228764
USM	1227972
XLS	1226805
BOG	1226534
LSB	1224767
SAG	1223285
CDA	1222241
MAJ	1221844
USP	1221517
FOI	1221236
MSS	1220495
ICI	1219966
UCC	1219474
PUR	1219454
ONO	1219081
CEM	1218648
RTE	1215424
PHA	1214862
IGG	1213796
WSU	1213414
VLC	1212616
LIV	1211265
JAG	1209711
ELS	1207650
SOD	1207500
PCC	1206183
SPR	1205599
NEP	1205112
ACH	1205052
CSP	1204352
AIT	1204086
DRC	1203380
HOA	1203065
AIP	1200331
EDA	1200135
RAR	1199968
HIN	1199932
PMI	1199061
TDM	1197978
GMP	1195200
MTH	1195054
PDC	1194344
SHU	1194075
TCS	1193567
CSF	1191120
LYN	1191078
MCD	1190717
JEU	1190201
INR	1189134
ETH	1187222
AGA	1186967
CDF	1186726
JEL	1186313
DVP	1184835
CSB	1184432
SRV	1183105
MHC	1181286
ODP	1180835
FER	1180616
CTA	1180406
NZD	1180160
FIL	1179476
PSX	1179327
DMV	1178787
AYP	1178560
SIL	1176563
TSX	1176175
DNL	1175816
MTU	1175653
CYS	1174659
SMD	1172498
CHS	1171872
ZAR	1171036
KHI	1168772
HDR	1168400
ANC	1167914
TLD	1167876
TRL	1167317
JUS	1166646
BPO	1166525
RTL	1165603
IEA	1164903
COO	1164824
CZK	1164377
OPM	1163870
TMC	1163137
DOB	1161965
COV	1161811
TCB	1160901
IDL	1160460
DAX	1160128
RIS	1160073
NAG	1159702
MDL	1157828
HTS	1157369
CTO	1155741
ASL	1152868
OBI	1152801
POM	1152017
BLE	1151300
CLK	1150818
ICA	1150640
CYL	1148854
CEC	1147280
NRA	1142935
IHR	1141976
CCR	1140882
PVP	1139927
BIC	1139498
IRL	1139398
MFA	1139155
EMT	1137632
AIA	1136427
TIG	1136370
EEC	1136143
NLP	1135827
SMT	1135349
SIA	1135008
CSD	1134229
FRM	1133643
DBS	1132943
SMH	1132663
MWF	1131918
TOD	1130210
DLA	1130020
ZHU	1129110
KIP	1128817
BLA	1128521
STC	1128158
ORC	1127729
GTI	1127708
HDL	1127463
YUN	1127098
HUI	1126915
NAC	1126808
CWA	1126470
FSC	1125483
VOW	1125355
TTC	1125043
RIN	1120013
DUP	1119506
SYD	1119496
FSU	1119196
LEP	1118170
MCP	1117759
LTC	1116174
GLI	1115526
OPC	1115338
FEC	1114742
COU	1114097
AWD	1113455
PEW	1113421
COZ	1113081
UNK	1112846
REB	1112692
CIC	1112237
LDP	1111740
MSR	1110894
ASX	1110652
DHL	1107599
HCV	1107556
TZU	1106507
YEH	1105898
AHH	1105375
HSA	1104415
GTP	1102164
CNR	1101597
MDC	1101230
TSA	1100926
AKG	1100640
TTM	1100591
OTT	1099626
BSN	1099589
HSC	1098845
FAD	1098363
TSE	1098204
TDI	1097983
AIN	1096838
ZEE	1093889
CFC	1093641
ISU	1093620
STM	1093592
TIF	1093174
CBI	1093148
USN	1092352
HEB	1092164
LUZ	1091837
RVS	1090435
RHS	1087058
OOP	1086141
BAH	1083627
DOA	1082886
ASE	1081301
OSG	1081269
XLR	1080023
ESI	1079823
UBS	1079605
ANU	1079196
FOL	1079067
VOM	1078427
CAI	1078053
SWE	1077593
IGP	1075093
LAR	1073991
ZAP	1073302
GAA	1072836
LAL	1072332
BJC	1071974
CFM	1071871
GMS	1071500
POC	1071019
PNY	1070413
HOY	1069715
PDR	1069226
BHP	1069158
PHO	1068847
UST	1068690
MAK	1068284
HCI	1067536
XIX	1066918
CTW	1065693
TBS	1065556
SCT	1065463
COG	1065271
SFO	1065057
UCI	1063218
HAP	1063136
DTI	1063077
WWI	1061487
JAP	1061217
USF	1060936
CEA	1060510
EET	1060212
SUA	1059911
IPA	1059039
DFW	1058818
VAX	1057295
YAK	1056994
MUY	1056661
AAP	1056489
PTO	1056046
ELA	1055248
CSM	1051828
IFN	1050648
CEE	1049659
YEE	1049505
JPL	1049203
LHC	1048525
LEW	1048212
ONG	1047765
TRS	1046429
DDD	1045998
PWD	1044570
JDK	1043665
SOP	1043628
STN	1041229
WOE	1040184
NGE	1038624
ADF	1037994
JAX	1037746
IAM	1037240
NTS	1033484
RBC	1033257
COB	1033106
MCL	1032782
SFC	1032263
SSS	1032156
LBP	1031872
TCC	1031384
KAM	1031306
ECG	1031058
DCA	1030303
LUA	1030282
LPG	1030257
ERM	1028321
RFI	1028319
FEN	1028033
KJV	1026953
EID	1025911
FEL	1024542
UCL	1024399
POA	1024369
NTT	1023610
QVC	1020554
PWS	1019463
TBC	1018503
VOD	1018236
TNF	1017387
ERE	1017200
GTO	1016934
DAO	1016773
YAM	1016356
PLE	1016117
RMI	1012779
ARD	1010555
LOK	1010013
CDL	1009558
GAR	1008289
LTR	1007655
UWE	1006656
WSW	1005315
VNC	1005144
DNF	1005036
CHP	1004956
IOC	1003900
ABD	1002385
CAY	1002108
JOG	1001808
IPX	1001372
BIA	1000884
POI	1000422
CTI	999190
TEI	998924
LMS	997827
HSU	997115
PEL	995822
AMO	995508
MOH	994751
DOJ	992958
IPM	992935
RND	992845
LSI	992692
GTR	992323
SDI	992080
WNW	991475
IAC	991034
NSS	990710
SMI	990362
JAK	988275
RNB	987791
AIG	987663
AGC	986569
SPO	985998
JAI	985923
VBR	984928
QED	984828
ACD	982416
ALP	981474
EDO	981210
DVM	980303
THQ	979841
CMO	979212
JOS	978625
PIA	978459
CMG	978193
FIS	976454
OLA	975073
WMF	974604
DWG	973078
ODA	972531
PPB	972495
PWR	970509
OMA	970173
RFQ	969227
YAO	968228
NPT	968121
OID	967797
LDA	967662
MMA	967483
TUX	966952
CFD	966772
NIV	966558
CDG	966484
GID	965159
AWG	964478
PKI	964199
BEV	963441
EAI	963423
FRS	963271
OSC	963011
GSS	962409
AVP	961704
TPC	958720
CMF	958598
RSC	958428
XFN	957326
MSW	956843
EEL	956144
WIC	955943
FFA	955141
ELL	953465
DIX	953273
DOR	952890
PNP	951765
GLO	951576
PSF	950636
MKT	950541
NAE	948489
WEP	948120
UAB	948040
OLP	947879
MGP	947377
BAO	946545
BIL	946331
TEP	946104
TUT	945899
MDR	945567
ADT	942376
ALF	942301
USO	941457
JST	941386
ITH	940050
JSF	939389
JMS	938106
MBS	938027
IDF	937868
NOE	936393
KUN	935922
DBL	935814
BSP	935417
LSE	934843
CCI	934284
CNA	933583
AOC	932405
ACI	930144
ACR	929791
GRO	929405
CAF	929033
SRO	928635
PPI	928587
NOC	928505
WHT	928129
EMF	927247
CER	926658
ETF	925343
SPH	924342
NOI	923873
ACF	923518
BAE	923422
VDR	923099
TMS	923088
KEW	922592
YTD	922580
XIN	922558
HOL	921731
QMS	920631
ABR	920451
SDA	920412
JCB	920359
WPA	920320
CTF	920173
NIA	918473
HAV	918122
SAF	917199
HTC	916974
GSI	915998
REE	915443
PMA	915345
CHM	915249
HPC	915130
DFI	914648
RIU	913821
IOM	913818
SND	912152
DLT	911151
DTV	910938
RTN	910795
CEP	910494
RFA	910110
MSD	909596
CDE	909516
ECD	906612
RTD	906461
AKC	906429
CGC	906420
IPR	905270
OAR	904125
DIC	903371
PIO	903171
AFA	902566
HOF	901861
RFE	901007
SMO	900572
NIK	899811
BAI	899696
LTL	898004
UTE	897846
PNT	896934
SOU	896817
WIP	896414
ITP	895610
GMA	895113
JED	894798
ELE	893888
LSP	893595
ROL	893533
BRI	893505
CJK	893238
CTV	892878
ESB	892625
TCA	891329
AVN	891310
KAR	890187
AIC	889865
RPS	889240
CMU	889226
VPS	889013
FDC	888232
BOM	887929
SRT	887651
ASD	887319
HRC	886333
SFX	886242
NTH	886135
SRM	885698
EPC	885456
XXI	885167
YAH	884520
PRA	883874
EAX	882871
NBR	882490
PTC	882440
MTL	881512
APJ	880994
KAL	880963
FAI	880818
CCP	880733
IFA	880628
GBC	880469
MRO	879225
FCS	879085
MEC	878624
BTS	878083
XPS	877951
DDA	877857
SLO	877679
DAP	877625
SSR	877411
MTC	877236
CAV	877191
RRR	877113
UPI	876962
SNA	876564
EEG	876324
PES	875938
CTL	874653
HUF	874298
MGI	873759
MCE	873271
HSV	873177
ORI	872912
CNY	872185
NAB	871774
EDM	870051
OSA	869829
BMD	869650
RPT	869614
PPO	869155
PAG	869040
LUI	868809
IVF	867008
ADE	865770
VCC	865086
PAU	864325
ALB	863789
BPA	862923
FMS	862654
EDN	862176
OTA	862103
IOL	861865
LUN	861305
SNL	861134
VAI	861083
RCD	860693
UHR	860409
CAE	859477
LRC	858138
TVR	857943
PED	857816
PEO	857721
EEA	856999
BCP	856927
TID	856784
DFA	856701
EDC	856187
AYR	855983
SKB	855910
QCD	855851
RTC	854293
UPN	853173
WEA	852937
RAL	852577
JEM	852527
AFM	852226
ACN	851349
EEE	850891
WYE	850654
WSJ	850611
WRC	848058
ERC	846694
BJP	846279
NNE	845652
MYX	845235
SDR	845145
MYC	843956
KGS	843641
NAI	843548
ESF	841773
BLS	841403
PAQ	841163
GON	840908
WTB	839174
LOO	838586
GHC	838163
EAM	837839
SMU	837501
AHL	837397
GCN	837067
CCL	836531
CRP	835921
HKD	835285
WEL	834723
EFT	834657
HIR	834553
NAR	834213
IDM	833960
MRP	833712
MEP	833327
JVM	833113
NUS	832617
EDD	831899
ROO	831225
CRU	829127
ARY	828151
MCR	827750
UGA	827739
CHG	827698
ESO	827578
CRI	827467
PCL	827242
BBA	827194
WIS	827005
OOK	826968
CRO	826599
PLT	826226
ENC	826190
GOW	826079
IVR	825856
CBO	825426
DIO	824613
ICM	823894
NIN	823522
HRT	823402
OSO	822328
NSC	822193
IRR	822188
FCA	821889
DRG	821792
ALC	821446
ARB	821147
WMS	820924
CMI	820001
MSF	819678
AWK	819454
JAC	818788
LCR	818524
AON	818190
OCS	818049
BAK	817989
DDC	817768
VCA	817450
MTR	816580
CTY	816376
APM	816180
SEU	816056
GCS	815446
SAB	815338
MTD	814891
SOI	814211
BCL	814152
DRU	813893
LPN	812849
HOS	811756
VAS	811307
RNC	810309
ZIG	810033
TCG	809626
ALU	809413
LSA	808685
LII	808120
CFG	807901
TVC	807841
ELT	807125
ITE	806790
COY	805301
MMV	805002
EBI	804902
SBD	804829
NNW	804336
BOZ	803963
NIT	803690
RAB	803468
SRA	802856
SOG	802844
MLK	802500
BEC	801894
FOF	801838
TSS	800925
THC	800524
BEF	800062
PPE	799707
TSO	799532
EPP	799515
RCP	798953
SDM	798926
DTP	798234
GNL	797770
SOB	797503
GFP	796649
MDI	796367
GAC	796272
PLM	793414
GTS	793077
ICF	792729
XFX	792347
TSR	792244
LOD	792188
CMR	792063
FIA	791421
PDU	790403
CIE	790150
SAA	790124
PWC	789626
SHP	789258
CHL	789197
APN	788980
KLM	788630
DTR	788110
ROX	787390
ARF	787113
ISR	786185
VIR	786138
WFP	785801
GPC	785408
ZEU	784840
HRM	783033
BIJ	782990
ABP	782935
TPA	782696
SDF	781787
VCS	780809
MCF	780728
FUL	780414
LCC	780083
ASR	779429
LFS	779150
SLP	778852
TOL	778670
BNP	778600
LEM	778165
UCB	777915
MNH	777745
NOP	777664
MSE	777505
SIO	777200
GEF	776737
PMP	775864
GHG	775568
OCZ	774860
ZAK	774508
LIA	774348
GTX	773290
MUA	772983
GLA	771802
SAV	771612
RPI	770415
HCC	770361
TIO	770193
PPD	770078
GFX	769498
SVR	769157
LMB	769083
TPS	768923
STK	768873
PRP	768367
DUM	768244
BOL	768207
AGR	768186
OAT	767422
RMB	767041
MDF	766963
EBB	766862
AVC	766761
BRW	766515
LAK	766290
FSF	765561
MEE	764543
TLA	764390
ISK	763891
JEB	763347
FDR	762882
VFS	762852
DLC	762741
SFR	762488
CYP	762160
MAB	761904
INE	761588
XLT	761480
GAB	761419
BAA	760809
NEQ	760688
OTE	759604
OND	759448
NCS	759387
DPF	759078
DXF	758386
AWS	757244
DTC	757215
CHC	757134
GLS	756839
VST	756382
NLS	756045
VEE	754126
EMB	753627
ATO	753495
UMC	753149
NEI	752406
NHA	752260
JAH	752165
DSR	752124
LTA	752076
AER	751952
WND	751705
ULM	750877
URE	750260
CWT	749804
JAE	749717
DDT	746864
LOA	746812
TGA	746802
AGI	746367
DCE	745105
KFC	744841
MUL	744151
FAG	743707
NRW	743515
UCD	742351
NDA	741913
OES	741714
OAI	741497
FBO	740850
GAT	740844
HAW	740732
MVN	740391
ISE	740106
VFR	740069
GRA	739610
PPA	738365
MIP	738268
SOR	738041
VGN	737904
CSN	737794
ANE	737466
TSC	737134
GFS	737130
OKC	736107
REO	735567
BOI	734472
TOI	734431
APL	734248
ROK	734170
OXO	733962
HAH	733893
MLO	733564
FFF	733290
RTA	733192
OUP	732968
FIM	732068
BOR	731700
PLD	731476
CTP	731437
AKO	731264
HSS	730628
FFT	730456
GRY	730248
IHS	729971
TUN	729783
ZAF	729603
NSP	729199
JAB	728373
CDD	727929
CGA	727709
PSS	726866
IDP	725744
TSB	725610
BCA	725334
SOE	725241
NBS	724844
AMB	724602
GUO	724400
ESR	724286
SCE	724270
ZED	723574
KRW	723194
DTM	722930
WOK	721724
SOF	721198
CAG	721061
TCU	720352
DUC	720031
IIA	719808
ZIM	719791
JSR	719595
NWN	719478
SIU	719331
JKT	719272
WCS	719181
PSE	718497
OUS	718372
ENR	717801
ENS	717319
FPC	716742
BRL	716629
WOR	716560
DHA	716495
WOT	716416
AML	715769
CLC	715509
MLN	714798
NVQ	714516
OCD	714509
RYU	714507
CIF	712428
EPO	712170
MCM	712164
UCF	712129
SFA	712024
PON	711807
LVM	710948
UIT	710941
BOK	710569
MSX	710386
ORT	709723
UTM	709297
URS	709189
KDS	709159
ATG	708583
NNN	707758
VOB	707539
HBP	707161
ATR	706996
GPU	706756
FEA	706328
RDR	705762
JER	705589
TIX	705348
OAS	704893
LNB	704782
SEB	703928
TTT	703614
CIM	703557
SHS	703442
AZZ	703122
EFI	702813
TOU	702666
IFP	701433
SML	701084
PTI	701039
EMA	700668
TCH	700292
ENO	700021
CUS	699890
GIO	699874
DMD	698469
GAZ	698126
RSI	697477
POB	697441
ODS	697397
ADL	696490
CRL	696473
UBI	695630
ELO	695240
TUS	695151
ZAS	694705
NOG	693906
FEI	693847
ETT	693766
AGS	693577
ZZZ	693209
OUI	693168
TSG	693112
ANO	693103
EPL	693084
DRA	692526
LGA	692025
FOD	690938
TNG	690832
MUN	690756
SKK	690708
CMM	690706
CHN	690113
JSE	690101
IBC	689588
EFA	689451
TDC	689046
HEA	688199
FFS	688149
BMJ	688129
OFC	687806
HDV	687692
GMO	687337
SDC	687305
COC	687263
THD	687090
WID	685205
AGG	684976
BTN	684542
OHS	684292
RNS	684122
NRG	684093
SEV	683579
SWT	683442
ALM	682775
WST	681920
HBS	681639
DVS	681021
HED	680469
AYN	680058
IOP	678803
STB	678077
SLT	677739
FSS	677153
BCD	676712
FKQ	676690
IIT	676667
KTM	676090
HSP	675689
BIR	675551
FSM	675485
KER	675110
DTE	675108
SGA	674788
BFI	674350
MEU	673903
CTD	673762
WHA	673618
WDM	672697
MIM	672065
IDN	671886
NRL	671414
MMP	670874
MEW	670699
IGF	670509
CED	669655
SMR	669579
ITM	669284
ATH	669231
PWM	669019
RLS	668235
GRD	667926
OSD	667791
ATB	667746
CTG	667728
GRI	666487
RSP	665950
EIR	665822
YAP	665660
DPT	665373
SSM	665065
FOS	664832
KEE	661954
MGS	661579
MSL	661549
EON	661163
WCC	660891
UTA	660374
DQG	660175
VFD	659947
TET	659362
NAO	658487
PDE	658401
MSB	658186
DPP	658034
DMG	657817
SDH	657593
DAW	657495
CML	656974
ZNA	655990
PSR	655964
SGS	655518
RBS	655239
JRR	654867
IWC	654853
VCL	654796
LTO	654695
EMR	654228
NER	653666
SFU	653606
BBL	653093
OTS	652999
WER	652990
RAV	652895
OSP	651724
JHI	651510
AMF	651488
CVD	650289
LHS	650052
HUR	649483
GNC	649458
EFL	649266
IGS	649230
DIL	649006
WIA	648931
DSU	648369
IDR	648270
MAM	648152
AWT	647406
DCI	647277
FCP	646879
NCP	646086
BCM	645768
AEA	645493
GNP	645240
XOR	644864
WIM	644148
PUC	644122
TWA	643531
AAT	643308
DEH	643083
SCF	642833
DPA	641290
BTC	641234
NIR	640842
BSS	640685
MEH	639766
WAG	639468
MME	638284
MCO	638026
FDD	637687
VEC	637272
NIO	636646
WSI	636622
PRN	635844
KEG	635769
DFS	635683
EAC	635570
PIS	635260
IEE	635181
SPM	634835
DJI	634445
IPP	634429
ENA	634210
NMS	634056
GSC	633819
SQM	633702
NRI	633370
PRD	633072
GNN	631660
KRS	631472
UTI	631392
TUR	630902
RIT	630833
DAZ	630499
NSI	630319
IGA	629834
LEK	629740
AAR	629316
SSG	629124
UNT	629089
WRX	628939
SLS	628824
SLG	628790
BOE	628020
ANZ	627643
PLL	627079
UIC	626521
JSC	626385
ASB	625397
TRO	625095
BMS	623629
DOP	622505
KPA	621995
PEM	621526
MGC	621190
SUC	620887
WPT	620666
SRB	620234
AEP	619218
UPD	619021
OSH	618975
LPC	618540
AOS	618279
TRC	618198
LOR	617806
AEM	617035
DEU	616226
OCA	615984
IDT	615846
EQS	615079
ECA	615054
OLS	614798
TUC	614678
HTH	614669
RCC	614560
GSP	614246
BCR	614210
KRT	614199
UPG	613594
STX	613307
WML	612925
AWW	612652
GTC	612546
PBL	612483
POX	612191
ONA	611995
PEC	611912
OIG	611803
PPV	611767
BRE	611367
CWD	610875
SIB	610749
CCT	609807
XFS	609666
NPA	609494
MAU	608979
DBH	608919
XSD	608377
FSP	608180
HPS	608067
SPX	607166
RIK	606934
MBC	605657
BAP	605536
DEQ	605351
ACU	605186
MLC	605015
RTR	604700
BES	604667
MBE	603958
DPM	603947
MUR	603811
RMT	603793
MUX	603697
DBX	603684
IPL	603377
ATF	602904
FLD	602661
GGG	602539
ICN	602474
EBP	601771
AEI	601599
MVS	600634
PCE	600597
OBP	600156
DEO	600132
GDS	599782
NME	599717
DEY	599591
LTP	599399
BDS	599285
SVP	599083
HCA	599059
HDC	599053
KOA	599024
TCR	597813
MPV	597726
NOA	597699
BHO	597518
FOP	597456
TGB	596719
NWA	596229
YON	595677
AUR	595581
RHP	595359
CCH	595287
GAI	594652
SOT	594289
UFC	594201
PRX	593841
GAD	592912
BSI	592340
TUA	591973
NEY	591751
RDA	591607
JMP	591531
DAH	591493
APG	591212
KNO	591111
ALG	591026
BME	591025
CDX	590975
ELD	590912
MJU	590843
TOA	590630
CIW	590553
SEZ	590466
TTH	590057
HEI	588814
SPT	588151
IGM	587832
SNF	587755
EWA	587471
DBD	586386
MOA	586245
ICO	585769
UTS	585381
YOO	585163
DGS	585101
PAO	584554
AWA	584068
PLO	583980
PSN	583977
CSL	582998
WIF	582564
YOM	582525
TNA	582407
GDM	582271
BFD	580969
DAE	580763
KEI	580138
NDC	579686
DPR	579579
JIL	579341
LPI	579331
DSI	578890
PFI	578851
HYN	578754
SNO	578594
UCS	578250
LSR	577985
RRC	577711
EGP	576257
GTE	576107
WBC	576036
MMR	575336
CHD	574996
CMV	574906
BFA	573937
PAH	573538
MOG	573487
LLL	573285
OGS	573275
PTT	573266
SFS	573232
MBR	573009
DLS	572404
OVA	572242
DFT	571955
XSP	571933
MIU	571739
AOA	571365
UIQ	569629
ALJ	569369
OBO	569159
ERN	568446
WAD	568187
YEW	568000
PDX	567723
TNC	567583
CNW	567577
BRD	566962
TUM	566807
DVC	565635
AGB	565260
PRT	565232
ABM	565218
KGB	565178
KBS	564450
HSM	564365
RSL	564025
LCA	563740
RMX	562616
JDM	562431
GIJ	562258
PNC	562182
MDM	561664
EES	561343
MRT	561306
VGC	560705
NUE	560613
HPI	560316
MYA	559365
PUD	559022
WOP	558906
ACG	558726
NTC	558432
TOK	558304
TWD	557433
HDF	557383
CUI	557002
CWS	556707
KAO	556697
TTS	556640
KES	556561
SDD	556544
TVA	556330
UNH	556189
DAQ	556126
EMG	555895
RUT	555550
LMC	555093
DHT	555062
LMI	555054
DLR	554927
AXA	554811
IGE	554788
DDE	554782
FOY	554765
SUX	554479
GSL	554438
KYO	554274
RAH	554164
KET	553849
NGN	553737
MAA	553630
TVW	553599
PEZ	553186
NAA	553087
JIT	552933
SCL	552680
DMN	552503
BMO	552404
EPR	552291
OXY	551839
NCA	551426
BWV	551205
KSC	550929
VTR	550864
SWG	550808
TIR	550789
SFF	550689
EMD	550023
SLK	549941
FET	549806
GRB	549358
COQ	549154
CPO	549117
TGF	548907
UCR	548040
MXN	547982
BIF	547896
OTR	547732
XEM	547684
HEC	547281
SFP	546875
CRB	546807
ZAG	546660
EQU	546567
IBA	546454
DOF	545744
RMC	545127
TAZ	544519
OCP	544513
LUO	544082
DMZ	543451
BAZ	543340
OVE	543174
UAH	543087
OME	542635
LUM	542447
KOR	542161
ERB	542146
VED	542056
LBO	541962
VPL	541757
RSM	541129
PXI	540995
REZ	540579
FID	540082
RUA	540078
EOC	539945
BAB	539816
QCA	539612
CTN	539583
CBL	539513
PDM	538775
ZAC	538537
TKO	538250
MAF	537989
RSV	537978
FTM	537921
HBV	537851
EOE	537711
NGS	537619
ABO	537387
FMC	536832
DBE	536712
MTX	536193
FSH	535945
PGM	535609
TPM	535433
MGD	535236
NYA	535126
VEZ	535102
SNS	534959
GCA	534933
SPG	534653
QUY	534601
ODI	533610
NCL	533490
HOI	533312
CNG	533304
CXX	532257
ABL	531961
SDE	531798
FGM	531406
TCI	530629
TYE	530460
BNA	530442
UWA	530440
TRX	530364
KUO	530263
DNB	529679
NWI	529648
TCE	529500
AUC	529396
ERT	528900
MCU	528753
MOZ	528524
RSH	528240
ATN	528125
ICR	527995
AGU	527938
GES	527901
IME	527854
CCF	527604
INU	527318
NOB	527204
TPB	527160
WPI	526705
OHH	526430
BSB	526396
MFI	526314
DND	526224
VSS	525957
UGO	525946
GMD	525429
PUS	525387
OSF	525236
OPA	525110
QIN	524937
SVT	524834
TUO	524720
DME	524502
TNS	523866
ERI	523854
GDI	523666
CSH	522700
SLD	522656
EDF	522643
PCX	522167
UDO	522085
EPH	522018
IFR	521993
CBN	521908
RRS	521773
HEL	521616
ILM	521579
CBE	521413
CSG	521269
CEU	520954
NMI	520555
PSM	520529
MPT	520457
ERG	520108
NST	519918
KOK	519839
NUI	519642
JIS	519553
PKT	519372
SSX	518414
GSX	518366
DED	518300
VIT	518271
SBE	518142
IRI	517962
FLR	517704
WEG	517697
MOW	517690
KBD	517613
GCE	517480
FPM	517178
NSN	516695
VFW	516630
BLD	516545
HCG	516228
BLT	516117
NPD	515635
HHH	515580
ECP	515274
PCD	514587
EHS	514375
MMO	514303
EXO	513966
VME	513780
UDB	513687
HMI	513146
TSK	513082
INJ	513070
WVU	513046
UGS	512737
PII	512601
DUA	512471
RCE	511826
VIL	511793
CLO	511673
WMP	511215
TRK	511095
JIA	510955
KON	510819
PRF	510810
MHS	510645
TLV	510558
FKK	510349
NMH	510301
HSI	510052
OAC	509844
EVI	509753
JRE	509657
INP	508991
PMB	508573
TSI	508151
IAB	507849
HAO	507844
NTU	507842
PMT	507744
DAF	507241
MPE	507157
BSU	506377
TSU	505928
AFX	505768
EAD	505542
IHC	504955
EUC	504875
MDX	504472
ONL	504425
ABF	504393
ROH	504248
CTU	504187
YIM	504094
ADN	504035
BFG	503884
SNM	503757
ARL	503659
KTS	503594
IAR	503343
LDC	503309
ITI	503076
FUD	502583
HDI	502407
RMK	502290
MGF	502277
NEM	502198
TFL	501573
OTP	501375
CEI	500798
SUT	500766
PDQ	500576
HOR	500550
HBA	500269
TBL	500148
FSO	500067
RTO	500016
JIB	499948
TSM	499600
EGF	499550
ROA	499521
PBA	499408
HAB	499158
CRW	498600
MPO	497486
OCX	497370
ORK	497292
GDK	496686
XIE	496518
GRN	496400
JCT	496388
LPR	496147
FAL	495847
ILA	495837
PUL	495593
KEA	495514
AHS	495451
DSO	495191
IMM	494956
LCP	494921
OIC	494882
MPP	494769
CTE	494769
AKI	494322
YNG	494135
TEW	493976
UNL	493791
NPL	493777
MFS	493662
GPE	493359
QSL	493203
TRD	492869
AJC	492726
YIP	492531
DMI	492445
SBI	492388
DMT	492358
NCE	492326
BND	492261
ZSH	491991
FPL	491840
MIE	491666
NBP	491545
URB	490854
FRC	490822
HIC	490659
FON	490495
VPI	490467
RTX	490454
OGC	490173
ALD	489710
FWS	489573
PHL	489128
VSA	488843
MGX	488727
MSK	488414
IIB	488349
DBG	488168
PTF	486666
BCH	486589
SCD	485828
MCH	485754
DVX	485695
AYA	485535
GCL	485509
ZIA	484994
MTI	484891
